Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Gathaithi Secondary School,2026-01-30,Rice and beans,105,102,102,0,0,2,3,0,1,0.9,1.1,,110,0,,"30 Jan 2026, 13:20:33","30 Jan 2026, 13:45:40",,Food was delicious,Queuing was good,We had 3  failed taps a drop from yesterday's 5 due to early topping up by parents,We had 102 successful taps a drop from yesterday's 111 due failure of students not reporting to school,@Joseph mburu nga'ang'a
,Kindiga Primary & Junior Secondary School,2026-01-30,White Rice and Beans,190,186,168,18,0,2,2,0,0,2.0,3.5,,190,00,,"30 Jan 2026, 12:40:18","30 Jan 2026, 13:30:26",,The food was Hot and delicious,Queues were well managed with the help of TOD,"Failed taps decreased to 2 from yesterday's 5,some parents still did not credit their accounts.","Successful taps decreased to 186 from yesterday's 194,being on a Friday some students were absent.",@James Mbugua SC Kindiga Primary
,Ikinu Primary,2026-01-30,Rice and beans,875,827,737,89,0,5,24,1,2,12,14,,850,0,,"30 Jan 2026, 12:20:35","30 Jan 2026, 13:50:53",,The food was delicious,Queue management was smooth,Failed taps have reduced from 30 to 24,"Successful taps have decreased from 887 to 827 , the turn out was low and 51 Grade 9 learners had a  homescience lesson , no communication was done . I've requested the  Homescience teacher to be updating me on days they have practical lessons.",@SL Janet-Ikinu primary School
,Kiawairia Secondary School,2026-01-30,White rice and beans,55,51,51,0,0,2,4,0,0,1,1,,55,0,,"30 Jan 2026, 13:22:00","30 Jan 2026, 13:33:10",,Food was appetizing and yummy,Line management was transitioning good assisted by TOD,Number of failed taps increased from 1 to 4 parents didn't top up their accounts on time,"Number of actual meals decreased from 57 to 51 ,,4 students had insufficient accounts and also some students were absent today",@Patrick Kariuki Kiawairia secondary school Tapper
,Githiga Primary,2026-01-30,White rice and beans,410,428,385,43,0,3,28,0,1,0,0,,420,0,,"30 Jan 2026, 12:30:18","30 Jan 2026, 13:35:23",,Food was delicious,Lines Management was smooth,Failed tap increased  from 26 to 28.parents forgot to top up.,Actual taps increased  from 421 to 428. Students turnout was good.,@Nicholas-SC - Githiga Comprehensive
,Kiambururu Comprehensive School,2026-01-30,White rice and beans,280,282,250,32,0,3,7,0,1,0,0,,280,0,,"30 Jan 2026, 12:30:53","30 Jan 2026, 13:36:57",,The food was delicious,Line management was smooth and fast,Failed taps decreased from 9 to 7.We still have parents who failed to top up on time,Actual meals served decreased from 286 to 282.This is because of the students who has failed taps,@Kiambururu Comprehensive School
,Githima Primary,2026-01-30,White rice and beans,275,266,240,26,4,2,4,0,1,2,3,,270,4,,"30 Jan 2026, 12:30:30","30 Jan 2026, 13:20:34",,The food was delicious,I managed the queue smoothly with the help of the deputy headteacher.,We had 4 failed taps which is an increase from yesterday's 2 failed taps.Some accounts were not topped up on time.,We had 266 actual meals served which is a decrease from yesterday's 275.Some kids were absent today and some accounts were not topped up on time.,@Brenda kamawe Githima primary and junior secondary school
,Catholic Archdiocese Of Nairobi Gataka Primary & Junior Secondary,2026-01-30,Rice and Beans,300,294,268,26,0,2,8,1,1,2,3,,295,0,,"30 Jan 2026, 12:27:42","30 Jan 2026, 13:42:01",,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps rose from 5 to 8, we reminded kids to request their parents to top up.","The number of actual meals dropped from 299 to 294, some accounts had insufficient balances.",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
,PCEA Matuguta Primary & Junior Secondary School,2026-01-30,Rice and Beans,470,474,430,44,2,3,13,0,1,0,0,,470,3,,"30 Jan 2026, 12:35:03","30 Jan 2026, 13:35:08",,Food was delicious,Queue was well managed,Failed taps were 13 a decrease of 7 taps from yesterday's 20 failed taps. Respective parents had not topped up.,Actua meals were 474 an increase of 3 taps from yesterday's 471 actual meals . Some students with failed taps topped up.,@Matuguta primary
,Gitombo Primary School,2026-01-30,White rice and beans,180,181,168,13,0,2,0,0,1,0,0,,180,0,,"30 Jan 2026, 12:40:17","30 Jan 2026, 13:30:22",,Food was delicious.,Queue was manageable by the help of teacher on duty.,Today failed tap was 0 a decrease of 1 from 1 yesterday  parents did top up on time.,Actual meals served today was 181 an increase of 2 from 179 learners show up well today.,@Veronica Mwaura -S/C- Gitombo primary
,GATHAITHI PRIMARY,2026-01-30,Rice and Beans,470,470,421,49,1,3,16,0,0,00,0,,470,1,,"30 Jan 2026, 12:40:48","30 Jan 2026, 13:50:15",,Food was great,One teacher assisted with queue management,Failed taps increased from 13 to 16.,Actual meals served dropped from 476 to 470. Some parents failed to top up accounts,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
,Mathanja Priamry School,2026-01-30,rice and beans,200,201,177,24,0,2,6,0,1,0,0,,205,0,,"30 Jan 2026, 12:15:47","30 Jan 2026, 13:30:54",,food was delicious,I managed the queue without any assistance,today we had 6 failed taps an increase compared to yesterday 5. some parents didn't top-up even after reaching out to them.,today we had 201 actual meals served an increase compared to yesterday. more kids were present today.,@mathanja primary school
,Gatina Primary School,2026-01-30,White rice and beans,455,455,388,67,0,3,8,0,1,20,3,,460,0,,"30 Jan 2026, 12:36:51","30 Jan 2026, 13:27:04",,Kids have enjoyed the meal.,Line was smooth and orderly.,"Failed taps were 8 a decrease compared to yestersday's number of 17, more parent managed to credit accounts on time.",Actual meal served were 455 a slight decrease compared to yesterday's number of 456.Though we met our projection but on friday turn up is usually low.,@Kang'ethe Dennis
,Kanyore Primary School,2026-01-30,RICE & BEANS,630,623,581,42,3,3,28,1,7,10,10,,640,5,,"30 Jan 2026, 12:30:32","30 Jan 2026, 13:30:36",,Food was delicious,Line management was organized,Number of failed taps increased from 22 to 28 as more parents had insufficient balances.Reminded the kids to remind their parents to top up.,Number of successful taps decreased from 632 to 623. This can be attributed to increase in failed taps. Also some students were sent home and never returned.,"@Haron Muiruri,SL Kanyore Primary"
,Miiri Secondary School,2026-01-30,White rice and beans,40,30,30,0,1,2,7,0,0,3,3,,40,2,,"30 Jan 2026, 13:10:03","30 Jan 2026, 13:30:09",,The food was hot and yummy,Queue management was neat and organized with assistance of TOD,"Failed taps increased from 3 to 7, parents didn't top up on time","Successful taps decreased from 34 to 30, less parents had topped up","@Esther,Tapper; Miiri Secondary School"
,Mukua Secondary School,2026-01-30,White rice and beans,75,71,70,1,0,2,7,0,0,0,0,,90,0,,"30 Jan 2026, 13:15:13","30 Jan 2026, 13:35:19",,Food was good,I managed the queue smoothly,Failed taps increased from 6 to 7.most parents didn't top up on time,Successful taps remained at 71.most boys didn't tap,@Mukua secondary
,Kigumo Secondary School,2026-01-30,Rice and beans,125,113,113,0,0,2,4,0,0,4,3,,125,0,,"30 Jan 2026, 12:50:43","30 Jan 2026, 13:15:57",,The food was sweet,Queue was mangerable,Failed taps were 4 parents did not pay on time.,Successful taps decreased from 122 to 113 students were sent home for fees,@daniel Kariuki
,Gathugu Secondary School,2026-01-30,Rice and beans,285,243,243,0,0,3,6,0,1,22,15,,270,00,,"30 Jan 2026, 12:40:00","30 Jan 2026, 13:10:11",,Food was delicious,Queue management was orderly,Number of failed taps were 6,Number of successful taps descreased to 243 because form 4students were sent home in the morning,@Tapper Gathugu secondary school
,Kihuririo Primary School,2026-01-30,White Rice and beans,490,478,422,56,0,3,16,0,0,3,4,,450,0,,"30 Jan 2026, 12:50:04","30 Jan 2026, 13:40:16",,The food was delicious,Queue was manageable,Failed taps increased from 0to 16 parents didn't pay on time,Successful taps decreased from 500 to 478 some ecde kids were absent,@kihuririo primary
,Ndireti Secondary School,2026-01-30,Rice and beans,40,41,41,0,0,2,5,0,0,0,0,,45,0,,"30 Jan 2026, 12:30:32","30 Jan 2026, 12:50:36",,The food was delicious,The line was manageable,The number of failed taps increased with a difference of One,The number of successful taps increased with a difference of One the turnout was a good,@Tracy Tapper Ndireti secondary school
,Miguta Secondary School,2026-01-30,Rice and Beans,40,37,37,0,0,2,0,0,1,2,0,,40,,,"30 Jan 2026, 13:10:27","30 Jan 2026, 13:40:37",,The food was delicious,The queue moved fast,There were no failed taps.parents topped up their accounts on time,There were 37 successful taps..a decrease in 3 due to absenteeism,"@Alex,Tapper Miguta Secondary"
,Gathangari Primary School,2026-01-30,Rice and beans,410,403,369,34,0,3,11,0,0,10,2,,415,0,,"30 Jan 2026, 12:20:59","30 Jan 2026, 13:30:08",,Food was hot and delicious,The queue was smoothly managed by the T.O.D,Failed taps increased from 8 to 11. Some parents forgot to top up on time and have urged kids to remind them,Successful taps decreased from 410 to 403.Some parents did not top up on time,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
,Kibichoi Primary School,2026-01-30,Rice and beans,235,234,210,24,1,2,2,0,1,0,0,,240,1,,"30 Jan 2026, 13:00:28","30 Jan 2026, 13:28:39",,The food was delicious,I managed the queue well,"The number of failed taps decreased from 4 to 2, only  2 parents failed to top up their accounts on time","The number of successful taps decreased from 215 to 210, as there were some failed taps today.",@sc kibichoi primary school
,Kambui Primary School,2026-01-30,White Rice and Beans,275,275,215,58,0,2,16,1,8,0,0,,275,0,,"30 Jan 2026, 13:00:38","30 Jan 2026, 14:00:43",,The food was delicious,The line was well managed,We had 16 failed taps a higher number compared to yesterday's that were 10. Most parents did not top up their accounts.,We had 215 successful taps a lower number compared to yesterday's that were 218. Most accounts had insufficient balances.,@Kambui Primary and Junior School
,Giathieko Primary School,2026-01-30,Tumeric rice and Beans,195,198,181,17,0,2,6,0,0,0,0,,200,0,,"30 Jan 2026, 12:40:16","30 Jan 2026, 13:20:29",,Food was good and delicious,Queue management was smooth transitioning well from class to class,Failed taps increased from 4 to 6.Parents are not topping up on time,Successful taps reduced from 199 to 198.This was a result of many accumulated failed taps today,@SL PCEA Kagema Comprehensive school
,Miguta Primary School,2026-01-30,Rice and Beans,260,257,237,20,0,2,4,1,0,0,0,,260,0,,"30 Jan 2026, 12:50:39","30 Jan 2026, 13:30:44",,The food was delicious,The queue was manageable,"There were 4 failed taps, a decrease of 2 from the previous tapping. The parents topped up on time.","There were 237 successful taps, an increase of 3 from the previous tapping. Part of the parents from yesterday's failed taps topped up.",@SC Pauline - Miguta Primary School
,"Ceb Riamute Nursery, Primary & Junior Secondary School",2026-01-30,Rice and beans,320,301,270,31,0,3,22,0,0,5,7,,320,0,,"30 Jan 2026, 12:30:58","30 Jan 2026, 13:15:01",,The food was yummy and hot,With the help of Tod the queue was running smoothly,We had 22 failtaps a higher number than previous day which was 13 since their parents didn't top up their accounts,We had 301 successful taps a lower number than previous day which was 325  .high number of failtaps has affected the number of successful taps,@sc willy- Ceb Riamute primary school
,Mitahato Primary School,2026-01-30,Rice and beans,240,231,206,25,0,2,3,0,3,2,3,,240,0,,"30 Jan 2026, 12:10:27","30 Jan 2026, 13:20:34",,Food was delicious,Queue management was hassle-free,Failed taps decreased from 4 to 3 because only few of parents forgot to top up on time,Successful taps decreased from 243 to 231 because few of students didn't come for lunch.,@SC George-Mitahato Comprehensive
,Ngewa Primary School,2026-01-30,Turmeric rice and beans,300,297,297,31,0,2,22,0,0,2.5,3,,300,0,,"30 Jan 2026, 12:00:56","30 Jan 2026, 13:30:13",,The meal was hot and delicious,Queue was managable,Have reduced parents topped up,The taps have increased since the parents topped up the accounts,@Ngewa primary school.
,Kigumo Primary,2026-01-30,White Rice and Beans,180,182,162,20,0,2,17,0,0,0,0,,175,0,,"30 Jan 2026, 12:40:53","30 Jan 2026, 13:25:02",,Food was delicious,Line management was orderly assisted by the teacher on duty,We had 17 failed taps compared to yesterday where we had 18.One parent paid.,We had 182 actual meals served compared to yesterday where we had 183.This slight decrease was led by few kids missing school,@S C PCEA Kigumo Comprehensive School
,Gathiruini Primary School,2026-01-30,Rice and Beans,250,251,223,28,0,2,4,0,0,0,0,,250,0,,"30 Jan 2026, 12:30:44","30 Jan 2026, 13:30:14",,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 4 a decrease from 5 this is because parents topped up their accounts on time,Actual meal served today were 251 an increase from 250 parents topped up their accounts on time,@Catherine Wanjiru
,Thuita Secondary School,2026-01-30,White rice and beans,45,22,22,0,0,2,1,1,0,2,2,,45,0,,"30 Jan 2026, 13:10:05","30 Jan 2026, 13:20:17",,Food was delicious,Queue management was smooth,Yesterday only 1 tap and also today only 1 tap failed d there was no increase or decrease,Todays taps were 22 they decrease because some of the student were sent home because of school fees,@Thuita Secondary tapper
,Thuita Primary School,2026-01-30,White Rice and beans,200,212,176,36,0,2,1,0,0,0,0,,210,0,,"30 Jan 2026, 12:25:31","30 Jan 2026, 13:30:17",,Food was delicious,Line management was smooth,Number of failed taps decreased from 4 to 1 because most parents remembered to top up,Number of actual meals increased from 201 to 212 because most parents topped up on time,"@Tabitha SC,Thuita comprehensive school"
,Gathugu Primary School,2026-01-30,Rice and beans,255,260,236,24,0,2,4,0,0,0,0,,255,0,,"30 Jan 2026, 12:50:52","30 Jan 2026, 13:40:01",,Food was delicious,Queue was orderly,"Actual meals severed today were 260, compared to 258 of the previous tapping, more pupils fed with us","We had 4 failed taps, whose parents forgot to top up on time",@SC Gathugu Comprehensive School
,Kanjai Secondary School,2026-01-30,White rice and beans,190,195,195,0,0,2,9,0,2,00,0,,190,00,,"30 Jan 2026, 13:10:38","30 Jan 2026, 13:40:46",,The meal was delicious and satisfying.,Queue management was ordered by me.,Actual meal served was 195 with a decrease of 1.,"We had 9 failed taps, parents today didn't fund their accounts.","@mercy, tapper, kanjai secondary"
,PCEA Mitahato Secondary School,2026-01-30,White rice and beans,45,43,43,0,0,2,0,0,0,1,1,,45,0,,"30 Jan 2026, 12:43:52","30 Jan 2026, 12:58:43",,Food was well balanced.,A well-organized queue was maintained by the students,There were no failed taps today compared to yesterday because parents topped up on time,There was a decrease of two compared to yesterday because some students failed to come to school today,"@minne,Tapper Mitahato Secondary"
,Ndireti Primary School,2026-01-30,Rice and beans,190,190,164,26,0,2,15,1,1,0,0,,195,0,,"30 Jan 2026, 12:40:15","30 Jan 2026, 13:30:21",,"The food was delicious,",I managed the queue  well.,We had 15 failed taps an increase  compared to 14 of yesterday,We had 190 actual taps a decrease  compared to 197 of yesterday turn out was low.,@SC Sharon _Ndireti primary
,Miiri Primary,2026-01-30,White Rice and Beans,430,433,384,49,0,3,42,0,0,0,0,,440,0,,"30 Jan 2026, 12:45:18","30 Jan 2026, 13:45:38",,The food was hot and delicious.,The queue was well organized and managed by the prefects on duty.,"Failed taps rose from 32 to 42, largely because, being a Friday, many parents delayed their top-ups.","Actual meals served rose to 433 from 430, driven by timely parent top-ups and higher student turnout today.",@SC Daniel Ng'ang'a - Miiri Primary School
,Nyaga Primary School,2026-01-30,Rice and Beans,500,503,441,62,0,3,16,0,2,0,0,,510,0,,"30 Jan 2026, 12:50:23","30 Jan 2026, 13:40:28",,The food was savoury,The line was well managed,The number of failed taps increased from 10 to 16.Some accounts had not been topped up.,The number of actual meals served reduced from 525 to 503. Attendance is usually low on Friday,@SL Nyaga Primary and Junior School-Gladys
,William Ng'iru Secondary School,2026-01-30,Rice and beans,580,559,559,0,0,4,18,0,3,5,10,,580,0,,"30 Jan 2026, 12:40:42","30 Jan 2026, 13:10:50",,Food was delicious,Line flowed smoothly,"From 13 failed taps to 18 , parents  forgot to top up students accounts","From 585 to 559a decrease recorded, turn out was low  .","@Rose, Giathieko Comprehensive SC"
,Komothai Primary School,2026-01-30,Rice and Beans,200,198,182,16,0,2,2,0,1,4,1,,200,0,,"30 Jan 2026, 12:30:12","30 Jan 2026, 13:30:16",,"Food was delicious,kids enjoyed",I managed the queues,"Failed taps were 2, just like the previous day, parents forgot to top up",Actual meals were 198 just like yesterday,@SC Komothai Comprehensive
,Kagema Secondary School,2026-01-30,Rice and Beans,230,225,225,0,2,2,8,0,2,2,2,,230,0,,"30 Jan 2026, 12:40:51","30 Jan 2026, 13:30:58",,Food was delicious,Queue was well manageable,Fail tap was a decrease of 7 while yesterday was 9,Successful tap was a decrease of 225 while yesterday was 231,@Tapper Kagema secondary
,Njunu Primary School,2026-01-30,Rice and beans,255,259,228,31,0,2,2,0,0,0,0,,260,0,,"30 Jan 2026, 12:40:51","30 Jan 2026, 13:20:01",,Food was delicious,Line transition was well managed,We had 2 failed taps,We had 259 a decrease with 1,@Sc Elizabeth -Njunu primary school
,Kanjai Primary,2026-01-30,Tumeric Rice and Beans,425,414,360,54,0,3,25,0,1,10,0,,430,0,,"30 Jan 2026, 12:40:45","30 Jan 2026, 13:30:49",,The food was delicious and enough.,The queue was well managed,There was an increase in number from 24 to 25 most accounts were not topped up.,"There was a decrease in number from 426 to 414,it being a Friday most kids did not come to school and also most accounts were not topped up.",@Immaculate-SC Kanjai Primary
,Nyaga Secondary School,2026-01-30,Rice and beans,380,374,374,0,0,3,22,1,8,1,1,,390,0,,"30 Jan 2026, 12:40:49","30 Jan 2026, 13:10:56",,Lunch was hot and delicious,Line was manageable,"Had a decrease of 3,,from 25 to today's 22,,3 parents recharged their students accounts","Had decrease from 390 to 374,,16,, students went for games and some other accounts has insufficient funds",@Hellen Tapper P.C.E.A Nyaga Senior School
,HGM Ting'ang'a Secondary School,2026-01-30,White Rice and Beans,95,95,94,1,0,2,1,0,0,0,0,0,95,0,2,"30 Jan 2026, 12:55:07","30 Jan 2026, 13:05:15",Projection was met,Food was delicious,Excellent queue management,Failed taps decreased from 9 to 1,Actual meals served increased from 91 to 95,@Tapper-Hgm Ting'ang'a Sec Sch
,Gatatha Comprehensive School,2026-01-30,White rice and beans,155,141,117,24,0,2,8,1,1,3.5,4.2,0,155,0,2,"30 Jan 2026, 12:55:00","30 Jan 2026, 13:12:09",We might have a high turn out and additional payment,Food was hot and delicious,Queue was well managed by the help of the teacher,Failed taps have decreased from 9 to 8 due to early payment,Actual meals served have decreased from 153 to 141 due to late payments and low turn out,@Mourine mwangi-SC Gatatha primary
,P.C.E.A Ngemwa Secondary School,2026-01-30,White rice and Beans,200,199,198,1,0,3,14,0,0,0,0,0,200,0,3,"30 Jan 2026, 12:40:49","30 Jan 2026, 13:10:53",Students with insufficient balances will top up their accounts.,Food was hot and delicious,Teacher on duty helped with line management,"Number of failed taps increased from 13 to 14, students with insufficient balances reminded to top up their accounts.",Number of successful taps was 198 same as yesterday's.,@Nicholas Tapper PCEA Ngemwa Secondary
,Kiambaa Comprehensive School,2026-01-30,White rice and beans,238,231,216,15,0,3,23,0,0,67,78,0,240,0,3,"30 Jan 2026, 12:25:17","30 Jan 2026, 13:15:26",Expecting ahigher turn out as parents continue to pay,Food was hot and delicious,Queue was well managed by the help of the teacher on duty,Failed taps increased from20 to 23 due to delay in payment,Successful taps increased from 228 to 231 due to  early top up,@Tabitha wairimu
,Njenga Karume Comprehensive School,,,200,200,190,,0,3,19,0,5,0,0,,200,0,3,"30 Jan 2026, 12:40:27","30 Jan 2026, 13:20:31",Expecting a higher number on monday,No kids came back for second serving,Queue was well managed by techer on duty,Failed taps decreased to 19 from 24 as more parents had topped up,Successful taps increased to 190 as more parents had topped up,@Eliud Nderu Sc Njenga karume comprehensive
,Ngemwa Primary and Junior School,2026-01-30,WHITE RICE AND BEANS,220,213,194,19,0,2,6,0,0,0,0,0,215,0,2,"30 Jan 2026, 12:30:50","30 Jan 2026, 13:20:55",We expect absent kids to come to school on Monday,Food was delicious,Line management was successful,Failed taps decreased from 9 to 6. Some parents remembered to top up on time.,Meals served decreased from 223 to 213. Some kids were absent.,@SC Lucy - Ngemwa primary
,St. Joseph Gathanga Secondary School,,,55,52,52,,0,3,0,0,0,0,0,,60,0,3,"30 Jan 2026, 13:15:59","30 Jan 2026, 13:20:05",We expect a high turnout tomorrow,Food was hot and delicious.,The Queue was well managed by the TOD,We didn't have any failed taps because of sufficient funds,The number increased by 4 because of high turnout,@Oness Tapper St. Joseph high-school Gathanga
,Kiairia Secondary School,2026-01-30,Rice and Beans,50,46,46,0,0,2,4,0,0,0,0,0,50,0,2,"30 Jan 2026, 13:13:28","30 Jan 2026, 13:30:50",I expect a higher number on Monday,The food was delicious,Line management was good helped by the teacher on duty,Failed taps today increased from 1 to 4 parents didn't topped up their accounts on time,Successful taps decreased from 48 to 46 some students were absent,@Janet tapper kiairia secondary
,AK Magugu Comprehensive School,2026-01-30,White rice and beans,410,394,357,37,0,3,7,0,0,4,4.8,0,400,0,3,"30 Jan 2026, 12:20:16","30 Jan 2026, 13:25:21",We expect the same turnout on Monday,The food was good,The queue was orderly,The number of failed taps reduced from 14 to 7. Respective accounts had not been topped up,The number of actual meals served today reduced from 413 to 394. There is usually low turnout on Friday,@SC Margaret Maigua - Ak magugu comprehensive
,P.C.E.A Karia Secondary School,2026-01-30,White rice and beans,50,42,42,0,3,2,2,0,0,00,0,0,50,5,2,"30 Jan 2026, 13:15:01","30 Jan 2026, 13:35:07",We expect a rise in successful taps tomorrow,Food was delicious and enough,Line was well managed,The number of failed taps has remained the same 02,The number of successful taps has increased from 40 to 42,@Simon Tapper Karia secondary
,Riara Primary School,2026-01-30,Rice and Beans,20,195,179,16,0,2,9,1,0,0,0,0,200,0,2,"30 Jan 2026, 12:20:30","30 Jan 2026, 13:29:38",We expect a good turn out on Monday,Food was delicious and well cooked,Easy queue management,Failed have reduced from 16 to 9 parents improved on topping up,Successful taps have increased from 173 to 179 this is because parents improved on topping up,@Jeniffer -(SC) Riara primary school
,Kiababu Primary School,2026-01-30,Rice and beans,265,256,230,26,0,2,7,0,0,3,3,0,260,0,2,"30 Jan 2026, 12:40:36","30 Jan 2026, 13:30:50",Expecting more kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps decreased from 9 to 7 as some parents managed to pay on Time,Successful taps decreased from 261 to 255 as some parents did not manage to pay on Time,@kiaibabu primary school
,Kahunira Secondary School,2026-01-30,White Rice & Beans,160,164,164,0,0,3,3,1,0,0,0,0,160,0,3,"30 Jan 2026, 13:00:55","30 Jan 2026, 13:30:01",Expecting students who had failed taps to pay on time,Food was delicious,Line was well managed by TOD,"Failed taps decreased from 6 to 3, parents topped up on time","Meal served today increased from 154 to 164, parents paid on time",@Tapper kahunira secondary
,ACK Riabai Primary School,2026-01-30,White Rice and Beans,335,340,297,43,0,3,15,0,0,0,0,0,320,0,3,"30 Jan 2026, 12:15:47","30 Jan 2026, 13:40:53",Being a Monday we usually have high failed taps and low turn out.,They Food was delicious,Kids know how to queue on their own,Failed taps today is 15 compared to yesterday's 10.parents didn't top up their kids account,Successful taps today is 297 a decrease from yesterday's 308. Though projection was met.,@Camilla (SC) ACK RIABAI PRIMARY
,Gathanji Secondary School,2026-01-30,White rice and beans,66,61,61,0,0,2,2,0,0,1.5,1.7,0,62,0,2,"30 Jan 2026, 13:20:38","30 Jan 2026, 13:30:55",We expect  a higher turnout on Monday compared to today.,Food was sweet and delicious.,The queue was well managed by the teacher on duty.,The number of failed  taps  increased  from 0 to 2 since parents  did not top their accounts.,The number of successful taps decreased  from 64 to 61 since some parents  forgot  to top up their accounts.,@Purity _ tapper Gathanji sec.
,St. Vincent Lioki Secondary School,2026-01-30,Rice and beans,185,181,181,0,0,3,8,0,0,1.2,1.4,0,190,0,3,"30 Jan 2026, 13:20:14","30 Jan 2026, 13:45:20",We envision a higher number tomorrow,The food was hot,Queue was managed,Failed taps decreased from 10 to 10  parents had not topped up their account,Successful taps increase from 181 to 187 a drop students were absent,@Ann Tapper St. Vincent secondary
